YEAR,MONTH_NAME,BEGIN_DAY,BEGIN_DATE_TIME,TIME_OF_DAY,DAMAGE_PROPERTY,EVENT_TYPE,STATE,TOR_F_SCALE,BEGIN_LOCATION,BEGIN_LAT,BEGIN_LON,EVENT_NARRATIVE
2024,January,22,2024-01-22 00:15:00,00:15:00,10,Flood,CALIFORNIA,,MARK WEST,38.5258,-122.7881,The Shiloh Road offramp from UIS Highway 101 Northbound was closed due to standing water on the roadway.
2024,February,28,2024-02-28 08:00:00,08:00:00,200,Thunderstorm Wind,WEST VIRGINIA,,RED HOUSE,38.5202,-81.9011,A downed tree fell across lines and snapped the pole.
2024,January,21,2024-01-21 22:37:00,22:37:00,10,Flood,CALIFORNIA,,TRENTON,38.51,-122.86,A vehicle was stuck in floodwaters on Eastside Road north of Mark West Station Road.
2024,January,22,2024-01-22 17:15:00,17:15:00,10,Flood,CALIFORNIA,,GUERNEVILLE,38.5049,-122.9996,Heavy rain caused flooding from Fife Creek at Sycamore Court Mobile Home Park. Three inches of water flooded a trailer in less than 20 minutes. Report Courtesy KGO television/ABC 7 San Francisco.
2024,January,22,2024-01-22 05:00:00,05:00:00,10,Flood,CALIFORNIA,,GUERNEVILLE,38.5,-123.0,Localized flooding was reported in northern Guerneville.
2024,February,4,2024-02-04 11:00:00,11:00:00,10,Flood,CALIFORNIA,,MIRABELL PARK,38.48,-122.91,"Green Valley Creek at Martinelli Road went outside its banks, causing flooding."
2024,January,21,2024-01-21 19:59:00,19:59:00,10,Flood,CALIFORNIA,,FORESTVILLE,38.4723,-122.8879,Westbound California Route 116 at Travis Road was reported flooded across all lanes.
2024,January,22,2024-01-22 00:08:00,00:08:00,10,Flood,CALIFORNIA,,BODEGA,38.3362,-122.9896,A mudslide was reported on California Highway 1 near Estero Lane.
2024,February,10,2024-02-10 05:34:00,05:34:00,100000,Lightning,INDIANA,,FLOYDS KNOBS,38.32,-85.87,"Lightning started a structure fire, rupturing a gas line which also ignited. Cost to repair damages are unknown."
2024,February,28,2024-02-28 06:07:00,06:07:00,15000,Thunderstorm Wind,KENTUCKY,,WYOMING,38.2182,-83.7329,"A barn was blown down along White Oak road, approximately 1 mile from Wyoming Road, north of Owingsville."
2024,February,28,2024-02-28 06:29:00,06:29:00,1000,Thunderstorm Wind,KENTUCKY,,MIDLAND,38.1299,-83.5676,A tree was blown down onto a power line at 155 McKenzie Road just SW of Farmers.
2024,February,28,2024-02-28 07:18:00,07:18:00,10000,Thunderstorm Wind,KENTUCKY,,BEE LICK,38.1288,-83.9492,A barn was blown down at Route 11 and Van Thompson Road in the community of Judy.
2024,January,20,2024-01-20 16:45:00,16:45:00,10,Heavy Rain,CALIFORNIA,,IGNACIO,38.0614,-122.5329,"A man drove off a slick Highway 101 North in Novato just after 5 PM on January 20, and wrapped his car around the traffic light on the frontage road, north of Hamilton Parkway, outside Safeway. According to the California Highway Patrol, speed and wet roadway were factors. The Novato Fire Department extracted the man from the wreckage and paramedics tried, unsuccessfully, to perform CPR. The man was taken to a hospital, where he died of his injuries. The car was totaled and a fence and light pole were damaged. Report courtesy KTVU television (FOX San Francisco-Oakland)."
2024,January,20,2024-01-20 20:31:00,20:31:00,10,Flood,CALIFORNIA,,BRIDGEHEAD,38.0055,-121.754,Flooding was reported at SB 160 over Main Street. Lane 1 was partially flooded with 2 inches of water.
2024,January,21,2024-01-21 08:05:00,08:05:00,10,Flood,CALIFORNIA,,GREEN BRAE,37.9394,-122.5163,Standing water was reported on all four lanes of Northbound US Highway 101 at Lucky Drive.
2024,January,22,2024-01-22 09:30:00,09:30:00,10,Flood,CALIFORNIA,,ALTO,37.8769,-122.5117,The offramp from US Highway 101 North to California Route 1 North was closed due to flooding.
2024,January,9,2024-01-09 16:30:00,16:30:00,3000,Thunderstorm Wind,VIRGINIA,,PALMYRA,37.86,-78.26,Trees were downed throughout the county.
2024,January,22,2024-01-22 09:05:00,09:05:00,10,Flood,CALIFORNIA,,EMERYVILLE,37.8247,-122.2702,Water was reported across all lanes of Eastbound Interstate 580.
2024,January,21,2024-01-21 21:23:00,21:23:00,10,Flood,CALIFORNIA,,MILLS COLLEGE,37.7817,-122.1733,The offramp from Interstate 580 Westbound to Seminary Avenue was reported flooded.
2024,February,4,2024-02-04 12:00:00,12:00:00,10,Flood,CALIFORNIA,,SAN FRANCISCO,37.7599,-122.4449,"A landslide blocked Market Street at 18th Street in San Francisco, causing the closure of westbound Market Street."
2024,January,21,2024-01-21 22:33:00,22:33:00,10,Flood,CALIFORNIA,,OCEAN VIEW,37.7043,-122.4722,Standing water was reported on Southbound Interstate 280 just south of the John Daly Tunnel.
2024,February,3,2024-02-03 23:27:00,23:27:00,10,Flood,CALIFORNIA,,DOUGHERTY,37.7012,-121.9205,The number 2 lane and half of the number 1 lane of the connector between southbound Interstate 680 and eastbound Interstate 580 was flooded.
2024,February,28,2024-02-28 02:36:00,02:36:00,5000,Thunderstorm Wind,KENTUCKY,,WHITESVILLE,37.68,-86.8434,Several large trees were uprooted on Old Leitchfield Rd east of Whitesville from the second storm to move across Daviess County in the late night hours. This storm intensified just before exiting the county.
2024,February,28,2024-02-28 03:14:00,03:14:00,5000,Thunderstorm Wind,KENTUCKY,,ROBARDS,37.67,-87.5317,Minor roof damage occurred to a home just east of Robards as a line of storms moved through.
2024,January,9,2024-01-09 18:30:00,18:30:00,1000,Thunderstorm Wind,VIRGINIA,,BEVERLY HILLS,37.63,-77.56,Large tree was downed on Interstate 64 near Mile Marker 181 and caused delays.
2024,January,22,2024-01-22 05:55:00,05:55:00,10,Flood,CALIFORNIA,,ALVARADO,37.6072,-122.067,"Flooding was reported on Northbound Interstate 880, blocking lanes 1 and 2."
2024,January,22,2024-01-22 04:36:00,04:36:00,10,Flood,CALIFORNIA,,FARWELL,37.5988,-121.9401,Large boulders were reported on the roadway on Westbound California Route 84 west of the train tracks.
2024,January,9,2024-01-09 18:25:00,18:25:00,1000,Thunderstorm Wind,VIRGINIA,,QUIOCCASIN,37.59,-77.59,Tree was downed.
2024,January,9,2024-01-09 16:50:00,16:50:00,3000,Thunderstorm Wind,VIRGINIA,,POWHATAN,37.53,-77.91,"Over 1,200 power outages were reported due to storm."
2024,February,4,2024-02-04 17:09:00,17:09:00,10,Thunderstorm Wind,CALIFORNIA,,SAN CARLOS,37.51,-122.27,"Three inch tree limbs were broken, and power lines were downed."
2024,January,9,2024-01-09 20:50:00,20:50:00,2000,Thunderstorm Wind,VIRGINIA,,WOODS XRDS,37.5,-76.59,Trees were downed near the intersection of Fletcher and Salem Church Road.
2024,February,28,2024-02-28 11:30:00,11:30:00,200,Thunderstorm Wind,WEST VIRGINIA,,LITWAR,37.49,-81.82,A downed tree blocked both lanes on Coal Heritage Road.
2024,January,9,2024-01-09 15:35:00,15:35:00,500,Thunderstorm Wind,VIRGINIA,,OAKVILLE,37.4008,-78.8705,Thunderstorm winds blew down one tree on Phelps Branch Road.
2024,January,9,2024-01-09 15:40:00,15:40:00,500,Thunderstorm Wind,VIRGINIA,,APPOMATTOX,37.3747,-78.8095,Thunderstorm winds blew down a tree on Old Courthouse Road.
2024,January,9,2024-01-09 19:45:00,19:45:00,1000,Thunderstorm Wind,VIRGINIA,,RUTHVILLE,37.37,-77.07,Tree was downed on Route 155 north of Charles City.
2024,January,22,2024-01-22 20:21:00,20:21:00,10,Flood,CALIFORNIA,,LOS ALTOS,37.3627,-122.1186,Flooding in the right lane of the Interstate 280 Northbound/El Monte Road onramp.
2024,February,12,2024-02-12 22:40:00,22:40:00,6000,Thunderstorm Wind,WEST VIRGINIA,,MONTCALM,37.35,-81.25,A tree was blown down by thunderstorm winds onto a house.
2024,February,4,2024-02-04 16:00:00,16:00:00,10,Flood,CALIFORNIA,,BURBANK,37.3468,-121.9051,Four people were rescued by a swift water rescue team from the Guadalupe River in San Jose near Autumn Parkway and Coleman Avenue.
2024,January,22,2024-01-22 00:22:00,00:22:00,10,Flood,CALIFORNIA,,SAN JOSE,37.323,-121.8988,Standing water approximately 6 inches deep was reported on the offramp from Northbound Interstate 280 to Bird Avenue.
2024,February,12,2024-02-12 22:38:00,22:38:00,5000,Thunderstorm Wind,WEST VIRGINIA,,BRUSH FORK,37.3,-81.25,"A tree was blown down by thunderstorm winds blocking Red Oak Ridge. A second tree fell onto a fire truck while clearing the first tree, causing damage to the fire truck."
2024,February,4,2024-02-04 16:12:00,16:12:00,10,Thunderstorm Wind,CALIFORNIA,,EVERGREEN,37.28,-121.81,"Three inch tree limbs were broken, and power lines were downed."
2024,January,9,2024-01-09 16:15:00,16:15:00,1000,Thunderstorm Wind,VIRGINIA,,RICE,37.27,-78.26,Tree was downed on Holly Farms Road in Rice.
2024,January,9,2024-01-09 14:30:00,14:30:00,10000,Flood,WEST VIRGINIA,,BRUSH FORK,37.2595,-81.2537,A vehicle stalled and became stranded in the Midway Tunnel after runoff from nearly two inches of rain falling over a 10 to 11 hour period accumulated several feet deep inside the tunnel.  This is a tunnel that floods periodically during times of heavy rainfall due to poor drainage.
2024,January,9,2024-01-09 15:00:00,15:00:00,500,Thunderstorm Wind,VIRGINIA,,LAWYERS,37.2525,-79.2184,A tree was downed by thunderstorm winds and landed across Mortimer Drive.
2024,January,9,2024-01-09 17:15:00,17:15:00,500,Thunderstorm Wind,VIRGINIA,,MADISONVILLE,37.24,-78.7,At least one tree was downed by thunderstorm winds south of Pamplin.
2024,January,9,2024-01-09 16:06:00,16:06:00,1000,Thunderstorm Wind,VIRGINIA,,HAMPDEN SYDNEY,37.21,-78.48,Tree was downed on Abilene Road.
2024,February,19,2024-02-19 16:26:00,16:26:00,10,Thunderstorm Wind,CALIFORNIA,,WILDWOOD,37.1651,-122.163,A 3 foot diameter tree fell onto the roadway at California Route 236 and China Grade Road.
2024,January,9,2024-01-09 15:17:00,15:17:00,500,Thunderstorm Wind,VIRGINIA,,GLADYS,37.1551,-79.11,Thunderstorm winds blew down a tree on Mitchell Mill Road.
2024,February,13,2024-02-13 01:09:00,01:09:00,40000,Thunderstorm Wind,VIRGINIA,,LONG IS,37.12,-79.11,A large barn and a few smaller sheds were blown down by thunderstorm winds.
2024,February,12,2024-02-12 22:05:00,22:05:00,20000,Thunderstorm Wind,VIRGINIA,,RICHLANDS,37.09,-81.8,"Numerous trees were blown down by thunderstorm winds in a swath from Richlands, VA to four miles ENE of Tiptop, VA. Several fell onto power lines causing scattered power outages. One tree fell onto a house as well."
2024,February,28,2024-02-28 07:23:00,07:23:00,1000,Thunderstorm Wind,KENTUCKY,,HUMBLE,37.07,-85.07,A carport and a few trees blew down. One tree fell on a vehicle. A nearby weather station measured a 47 mph wind gust. Damage costs are unknown.
2024,January,9,2024-01-09 21:00:00,21:00:00,1000,Thunderstorm Wind,VIRGINIA,,HAMPTON,37.07,-76.32,Wind gust of 55 knots (63 mph) was measured.
2024,January,9,2024-01-09 17:18:00,17:18:00,500,Thunderstorm Wind,VIRGINIA,,CHARLOTTE COURT HOUS,37.06,-78.62,Thunderstorm winds blew down a tree near Charlotte Court House.
2024,January,22,2024-01-22 02:21:00,02:21:00,10,Flood,CALIFORNIA,,FELTON,37.0493,-122.0838,A landslide was reported near Felton Empire Road and Fetherston Way.
2024,January,22,2024-01-22 08:32:00,08:32:00,10,Flood,CALIFORNIA,,SWANTON,37.0405,-122.2284,Roadway flooding was reported at CA Highway 1 Southbound at Scott Creek. Water was reported across both lanes and vehicles were hydroplaning in the area.
2024,January,9,2024-01-09 17:27:00,17:27:00,1000,Thunderstorm Wind,VIRGINIA,,KEYSVILLE,37.04,-78.48,A couple of trees were blown down by thunderstorm winds around Keysville.
2024,January,9,2024-01-09 17:03:00,17:03:00,1000,Thunderstorm Wind,VIRGINIA,,ASPEN,37.017,-78.8486,Thunderstorm winds blew down at least two trees near the intersection of Terrell Road and Staunton Hill Road.
2024,January,22,2024-01-22 00:02:00,00:02:00,10,Flood,CALIFORNIA,,SANTA CRUZ,36.9884,-122.0035,Standing water was reported across all lanes of Northbound California 1 at Morrissey Boulevard.
2024,January,21,2024-01-21 23:46:00,23:46:00,10,Flood,CALIFORNIA,,TWIN LAKES,36.9882,-121.9931,Water was reported on all three lanes of Northbound California 1 near La Fonda Ave and under the Soquel Bridge.
